symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
OPTN,"OptiNose, Inc.",0.54,0.3718,0.002,0.5124,0.5545,2.1,0.321,0.0814482,0.64994,1.047345,NASDAQ,1464752.0,696979.0,0.5265,0.538,-0.29,-1.86,2025-03-05T13:00:00.000+0000,150830000.0,1733259600
OPTX,"Syntec Optics Holdings, Inc.",0.9279,5.4432,0.0479,0.885,0.9457,8.39,0.845,0.034043043,1.26244,2.566895,NASDAQ,154613.0,49173.0,0.885,0.88,0.01,92.79,2024-11-13T05:00:00.000+0000,36688267.0,1733259600
OPTXW,"Syntec Optics Holdings, Inc.",0.035,-0.8499,-0.0003,0.035,0.035,0.035,0.035,0.00124257,0.0,0.0,NASDAQ,100.0,0.0,0.035,0.0353,,,,35502002.0,1733259600
OPTZ,Optimize Strategy Index ETF,31.3846,-0.0809,-0.0254,31.291,31.43,31.444,25.05,0.0,29.4561,27.655443,NASDAQ,3320.0,7693.0,31.291,31.41,,,,0.0,1733259600
ORBC,ORBCOMM Inc.,11.49,0.0,0.0,11.48,11.51,11.55,3.32,0.0,11.304828,10.430328,NASDAQ,1556128.0,632978.0,11.48,11.49,0.0,0.0,2021-08-03T04:00:00.000+0000,0.0,0
ORECX,Invesco Oppenheimer Real Estate Fund Class C,20.09,3.1844,0.62,20.09,20.09,27.87,15.78,0.67689241,20.09,20.09,NASDAQ,0.0,0.0,20.09,19.47,0.0,,,33693002.0,1587168080
ORENX,Invesco Oppenheimer Real Estate Fund Class R,20.66,3.1968,0.64,20.66,20.66,28.61,16.21,0.275704208,20.66,20.66,NASDAQ,0.0,0.0,20.66,20.02,0.0,,,13344831.0,1587168080
OREX,"Orexigen Therapeutics, Inc.",,,,,,,,0.0,0.0,0.0,NASDAQ,0.0,0.0,,,,0.0,2017-09-30T00:00:00.000+0000,0.0,1561759658
ORG,The Organics ETF,19.06,-3.1253,-0.6149,17.31,19.06,22.75,17.31,0.006371891,19.06,19.06,NASDAQ,3223.0,0.0,18.04,19.6749,0.0,,,334307.0,1584040044
ORGN,"Origin Materials, Inc.",1.25,0.8065,0.01,1.21,1.25,1.9,0.442,0.1828125,1.363,1.038335,NASDAQ,592594.0,1155323.0,1.24,1.24,-0.57,-2.19,2025-02-26T21:00:00.000+0000,146250000.0,1733259600
ORGNW,"Origin Materials, Inc.",0.125,24.0079,0.0242,0.1013,0.125,0.125,0.1013,0.224888653,0.0,0.0,NASDAQ,7977.0,0.0,0.1125,0.1008,0.0,,2023-03-31T00:00:00.000+0000,1799107142.0,1733259600
ORGO,Organogenesis Holdings Inc.,3.97,2.8497,0.11,3.82,4.01,4.705,2.165,0.52633069,3.2655,2.913725,NASDAQ,2450436.0,574285.0,3.91,3.86,-0.05,-79.4,2025-02-26T21:00:00.000+0000,132577000.0,1733259600
ORGS,Orgenesis Inc.,1.2,-10.4478,-0.14,1.2,1.48,10.8,0.87,0.0062031,2.2652,5.3048,NASDAQ,250.0,34485.0,1.48,1.34,-24.46,-0.05,2024-11-13T13:00:01.000+0000,5169250.0,1733256000
ORIA,Orion Biotech Opportunities Corp.,10.23,0.0,0.0,10.23,10.23,12.0,9.71,0.0,10.26843,10.048708,NASDAQ,4.0,81306.0,10.23,10.23,0.35,29.228571428571428,2022-12-31T00:00:00.000+0000,0.0,1683209053
ORIAU,Orion Biotech Opportunities Corp.,9.0,0.0,0.0,9.0,9.0,10.635,9.0,0.0,9.8456,9.922731,NASDAQ,5.0,201.0,10.23,9.0,0.162,55.55555555555556,2022-12-31T00:00:00.000+0000,0.0,1682964391
ORIAW,Orion Biotech Opportunities Corp.,0.0012,-88.0,-0.0088,0.0012,0.0012,0.0012,0.0012,0.0,0.0,0.0,NASDAQ,10000.0,0.0,0.0012,0.01,0.0,0.0,2022-12-31T00:00:00.000+0000,0.0,1684345333
ORIC,"ORIC Pharmaceuticals, Inc.",9.6,-5.6047,-0.57,9.43,10.0848,16.65,6.33,0.6774432,9.5448,10.027725,NASDAQ,289374.0,450153.0,10.06,10.17,-1.82,-5.27,2025-03-10T10:00:00.000+0000,70567000.0,1733259600
ORIG,Ocean Rig UDW Inc.,,,,,,,,0.0,0.0,0.0,NASDAQ,0.0,0.0,,,,0.0,2018-09-30T00:00:00.000+0000,0.0,1561759658
ORIS,Oriental Rise Holdings Limited Ordinary Shares,11.95,81.8874,5.38,5.5,11.95,11.95,4.8,0.263049375,7.085645,7.085645,NASDAQ,1374696.0,215438.0,6.86,6.57,0.53,22.55,,22012500.0,1733259600
ORKA,Oruka Therapeutics Inc.,20.82,-0.6679,-0.14,19.96,21.82,53.88,18.2,0.728670852,25.6152,32.31415,NASDAQ,125404.0,115788.0,20.96,20.96,,,2025-01-30T21:00:00.000+0000,34998600.0,1733259600
ORKT,Orangekloud Technology Inc.,2.89,1.049,0.03,2.7701,2.99,8.0,1.45,0.067571084,4.2228,4.63089,NASDAQ,64065.0,1315690.0,2.85,2.86,-0.06,-48.17,,23380998.0,1733259600
ORLY,"O'Reilly Automotive, Inc.",1247.99,0.0938,1.17,1237.63,1252.5,1255.4,914.5,72.047336293,1191.3785,1102.0286,NASDAQ,259625.0,336620.0,1250.5,1246.82,40.4,30.89,2025-02-05T05:00:00.000+0000,57730700.0,1733259600
ORMP,Oramed Pharmaceuticals Inc.,2.46,-0.2028,-0.005,2.457,2.646,3.67,2.0,0.099167766,2.358,2.48855,NASDAQ,541187.0,100026.0,2.46,2.465,0.11,22.36,2025-02-26T12:00:00.000+0000,40312100.0,1733259600
ORPH,Orphazyme A/S,0.87,0.0,0.0,0.8457,0.955,77.77,0.5101,0.0,1.391974,3.4508934,NASDAQ,941412.0,1378810.0,0.906,0.87,-3.834,-0.2269170579029734,2022-04-05T04:00:00.000+0000,0.0,0
ORRF,"Orrstown Financial Services, Inc.",39.33,-1.2057,-0.48,39.285,40.55,41.99,23.52,0.76245138,37.7244,30.96405,NASDAQ,61866.0,105528.0,39.77,39.81,1.36,28.92,2025-01-21T10:59:00.000+0000,19386000.0,1733259600
ORSTX,Invesco Short Term Municipal Fund Class A,3.73,0.0,0.0,3.73,3.73,3.74,3.7,1.581165053,3.7268,3.7246,NASDAQ,0.0,0.0,3.73,3.73,0.0,,,423904840.0,1733274054
ORTX,Orchard Therapeutics plc,16.7,0.3003,0.05,16.635,16.72,16.72,4.24,0.3801087,16.3018,9.3462,NASDAQ,372349.0,105224.0,16.65,16.65,-4.1,-4.073170731707317,2024-03-05T07:00:09.000+0000,22761000.0,1706043600
OS,"OneStream, Inc. Class A Common Stock",31.59,4.1543,1.26,30.24,31.95,35.39,24.5,7.300956209,31.3518,30.204565,NASDAQ,1293664.0,956925.0,30.34,30.33,-1.22,-25.89,2025-02-06T05:00:00.000+0000,231116056.0,1733259600
OSA,"ProSomnus, Inc. Common Stock",0.47,-7.3527,-0.0373,0.47,0.6,5.25,0.345,0.008175227,0.62934,0.96217,NASDAQ,58854.0,64053.0,0.5,0.5073,-1.49,-0.31543624161073824,2024-04-04T04:00:00.000+0000,17394100.0,1713384001
OSAAW,"ProSomnus, Inc.",0.0161,-6.3953,-0.0011,0.016,0.0161,0.241,0.013,0.000270202,0.02684,0.049435,NASDAQ,13743.0,4873.0,0.016,0.0172,0.0,0.0,2023-03-31T00:00:00.000+0000,16782734.0,1712001600
OSBC,"Old Second Bancorp, Inc.",18.5,-0.9636,-0.18,18.46,18.78,19.37,13.0,0.82978975,16.854,15.2774,NASDAQ,171201.0,282650.0,18.69,18.68,1.85,10.0,2025-01-22T21:00:00.000+0000,44853500.0,1733259600
OSGIX,JPMorgan Mid Cap Growth A,45.73,0.1972,0.09,45.73,45.73,45.8,35.14,11.196558489,42.3836,40.2919,NASDAQ,0.0,0.0,45.73,45.64,,,,244840553.0,1733274105
OSIS,"OSI Systems, Inc.",180.09,0.2114,0.38,179.18,182.095,182.095,120.42,3.009429963,149.021,141.65205,NASDAQ,657134.0,177642.0,180.68,179.71,7.67,23.48,2025-01-23T16:30:00.000+0000,16710700.0,1733259600
OSMT,RVL Pharmaceuticals plc,1.11,-1.7699099,-0.01999998,1.09,1.15,4.95,0.9801,0.11017638,1.15128,2.475345,NASDAQ,296322.0,594359.0,1.14,1.13,-1.599,-0.6941838649155723,2021-11-15T05:00:00.000+0000,99258000.0,1642568400
OSN,"Ossen Innovation Co., Ltd.",5.0499,-0.00198289,-0.00010014,5.04,5.06,5.72,3.91,0.0,4.7927585,4.6792536,NASDAQ,0.0,65955.0,5.06,5.05,1.679,3.0076831447290053,2021-05-18T04:00:00.000+0000,0.0,0
OSPN,OneSpan Inc.,18.83,1.7838,0.33,18.42,19.08,19.08,9.22,0.715372413,16.252,13.5924,NASDAQ,525681.0,403582.0,18.45,18.5,0.74,25.45,2025-02-25T12:00:00.000+0000,37991100.0,1733259600
OSS,"One Stop Systems, Inc.",2.29,-5.3719,-0.13,2.29,2.42,4.575,1.79,0.048352205,2.3853,2.57954,NASDAQ,46994.0,65458.0,2.42,2.42,-0.5,-4.58,2025-03-20T04:00:00.000+0000,21114500.0,1733259600
OST,"Ostin Technology Group Co., Ltd.",0.2199,-0.7671,-0.0017,0.2153,0.2435,1.0,0.201,0.00442319,0.31364,0.387725,NASDAQ,79760.0,254728.0,0.2153,0.2216,-0.71,-0.31,2024-09-27T04:00:00.000+0000,20114553.0,1733259600
OSTK,"Overstock.com, Inc.",16.78,0.0,0.0,16.31,16.78,16.78,16.31,0.0,0.0,0.0,NASDAQ,3736902.0,0.0,16.31,16.78,-3.62,-4.64,2024-10-24T12:00:00.000+0000,0.0,1731618000
OSTR,Oyster Enterprises Acquisition Corp.,10.07,0.0994,0.01,10.05,10.07,10.09,9.66,0.0,10.008364,9.875333,NASDAQ,730.0,134320.0,10.07,10.06,0.16,62.9375,,0.0,1671464013
OSTRU,Oyster Enterprises Acquisition Corp.,9.94,-1.0945,-0.11,9.94,10.04,10.125,9.58,0.0,9.9722,9.923198,NASDAQ,5300.0,4024.0,10.04,10.05,0.126,78.88888888888889,,0.0,1671483578
OSTRW,Oyster Enterprises Acquisition Corp.,0.0005,0.0,0.0,0.0005,0.0014,0.57,0.0005,0.0,0.07552,0.17276,NASDAQ,141303.0,99135.0,0.57545,0.0005,0.0,0.0,,0.0,1671478170
OSUR,"OraSure Technologies, Inc.",3.83,-1.7949,-0.07,3.8,3.89,8.45,3.72,0.285695786,4.0876,4.8573,NASDAQ,1144410.0,628490.0,3.87,3.9,0.15,25.53,2025-02-25T05:00:00.000+0000,74594200.0,1733259600
OSW,OneSpaWorld Holdings Limited,19.72,1.1282,0.22,19.53,19.93,19.93,11.98,2.05052504,17.7738,15.413125,NASDAQ,510991.0,464768.0,19.62,19.5,0.49,40.24,2025-02-26T05:00:00.000+0000,103982000.0,1733259600
OTCFX,T. Rowe Price Small-Cap Stock Fund,69.31,-0.5738,-0.4,69.31,69.31,69.9,55.58,8.954729391,65.27,61.02785,NASDAQ,0.0,0.0,69.31,69.71,0.0,,,129198231.0,1733274105
OTCIX,MFS Mid Cap Growth I,35.21,0.3134,0.11,35.21,35.21,35.23,27.43,14.757247734,33.195,31.6601,NASDAQ,0.0,0.0,35.21,35.1,,,,419120924.0,1733274105
OTCKX,MFS Mid Cap Growth Fund Class R6,35.69,0.3092,0.11,35.69,35.69,35.71,27.77,14.756625774,33.6432,32.07765,NASDAQ,0.0,0.0,35.69,35.579998,,,,413466679.0,1733274054
OTCNX,Invesco Capital Appreciation R,77.02,0.7192,0.55,77.02,77.02,77.02,53.55,6.272308471,73.4384,68.2716,NASDAQ,0.0,0.0,77.02,76.46999,25.18,3.06,,81437399.0,1733274105
OTCRX,Otter Creek Long/Short Opportunity Fund - Investor Class,14.98,-0.0667,-0.01,14.98,14.98,15.34,12.4,0.150822939,15.0418,14.13505,NASDAQ,0.0,0.0,14.98,14.99,0.0,,,10068287.0,1733274054
OTEC,OceanTech Acquisitions I Corp.,11.75,0.4274,0.05,11.37,11.75,12.95,10.5,0.04109539,11.75,11.349636,NASDAQ,13950.0,0.0,11.42,11.7,-0.42,-27.976190476190474,2023-03-31T00:00:00.000+0000,3497480.0,1706043600
OTECU,OceanTech Acquisitions I Corp.,10.2,-9.1719,-1.03,10.0,10.2,11.16,10.0,0.036387766,10.2,10.35435,NASDAQ,5.0,0.0,10.0,11.23,0.0,0.0,2023-03-31T00:00:00.000+0000,3567428.0,1705523939
OTECW,OceanTech Acquisitions I Corp.,0.0749,86.783,0.0348,0.0544,0.075,0.208,0.004,0.0002672,0.02592,0.03251,NASDAQ,1014.0,17080.0,0.07,0.0401,0.0,0.0,2023-03-31T00:00:00.000+0000,3567428.0,1705957193
OTEX,Open Text Corporation,30.68,1.321,0.4,30.25,30.83,45.47,27.5,8.1571984,31.6918,32.73555,NASDAQ,651863.0,586741.0,30.25,30.28,1.73,17.73,2025-01-30T21:00:00.000+0000,265880000.0,1733259600
OTIC,"Otonomy, Inc.",0.0085,-92.6407,-0.107,0.0075,0.02,2.51,0.0075,0.0,0.1072984,0.36120284,NASDAQ,1943400.0,876957.0,0.015,0.1155,-0.06,-0.14166666666666666,2023-07-24T10:59:00.000+0000,0.0,1681243133
OTIIX,T. Rowe Price Small-Cap Stock Fund,69.44,-0.5727,-0.4,69.44,69.44,70.02,55.66,8.954825604,65.3828,61.10875,NASDAQ,0.0,0.0,69.44,69.840004,0.0,,,128957742.0,1733274054
OTLK,"Outlook Therapeutics, Inc.",1.805,-11.0837,-0.225,1.8,2.05,12.85,0.87,0.042698358,5.2951,7.222675,NASDAQ,1793444.0,1475184.0,1.98,2.03,-5.89,-0.31,2024-12-20T13:30:00.000+0000,23655600.0,1733259600
OTLKW,"Outlook Therapeutics, Inc. - Se",0.03,-1.9607869,-0.0006,0.01,0.035,0.035,0.01,0.0,0.0,0.0,NASDAQ,162240.0,0.0,0.155,0.0306,,0.0,,0.0,0
OTLY,Oatly Group AB,0.7,-2.2346,-0.016,0.6876,0.7198,1.4,0.6,0.4178566,0.79388,0.961205,NASDAQ,3313973.0,2663533.0,0.6973,0.716,-0.69,-1.01,2025-02-20T05:00:00.000+0000,596938000.0,1733259600
OTMO,Otonomo Technologies Ltd.,5.3,32.5,1.3,3.9,5.9,5.9,0.25,0.052374017,3.7603,1.30401,NASDAQ,984322.0,94964.0,4.01,4.0,-10.49,-0.5052430886558628,2023-11-10T13:30:00.000+0000,9881890.0,1697659201
OTMOW,Otonomo Technologies Ltd.,0.0471,0.0,0.0,0.042,0.0475,0.0475,0.042,0.052374017,0.0,0.0,NASDAQ,14521.0,0.0,0.0471,0.0471,-0.316,-0.15,,1111974883.0,1731618000
OTPIX,ProFunds NASDAQ-100 Fund Investor Class,45.61,0.3079,0.14,45.61,45.61,178.76,42.79,0.059369169,82.6598,142.3283,NASDAQ,0.0,0.0,45.61,45.47,50.829,0.9,,1301670.0,1733274105
OTPSX,ProFunds NASDAQ-100 Fund,34.95,0.2869,0.1,34.95,34.95,137.57,32.83,0.045493332,63.4388,109.57175,NASDAQ,0.0,0.0,34.95,34.850002,50.829,0.69,,1301669.0,1733274054
OTRA,OTR Acquisition Corp.,9.91,-11.754228,-1.3199997,8.53,11.1,15.3,8.08,0.0,10.2461,10.139883,NASDAQ,838214.0,217943.0,10.89,11.23,,0.0,,0.0,0
OTRAU,OTR Acquisition Corp.,9.55,-17.244366,-1.9899998,9.27,11.54,14.23,9.2,0.0,10.27072,10.337127,NASDAQ,279.0,1757.0,9.56,11.54,,0.0,,0.0,0
OTRGX,OnTrack Core Fund Advisor Class Shares,53.89,-0.0371,-0.02,53.89,53.89,57.32,52.72,0.033497808,54.0858,54.63,NASDAQ,0.0,0.0,53.89,53.91,0.0,,,621596.0,1733274054
OTRK,"Ontrak, Inc.",1.73,-1.1429,-0.02,1.7203,1.775,16.05,1.7,0.007296881,2.0698,3.38695,NASDAQ,41300.0,1711848.0,1.73,1.75,31.91,0.05,2025-03-13T12:00:00.000+0000,4217850.0,1733259600
OTRKP,"Ontrak, Inc.",0.2754,0.0363,0.0001,0.2754,0.2754,0.7499,0.1272,0.007381238,0.2630334,0.33207834,NASDAQ,710.0,3241.0,0.2754,0.2753,-2.843,-0.1,2024-11-13T21:05:00.000+0000,26801880.0,1733168638
OTTR,Otter Tail Corporation,80.74,-0.1854,-0.15,80.515,81.8,100.84,73.43,3.37719272,79.0628,85.0138,NASDAQ,122527.0,261138.0,81.28,80.89,7.24,11.15,2025-02-10T05:00:00.000+0000,41828000.0,1733259600
OVBC,Ohio Valley Banc Corp.,26.8,-1.2164,-0.33,25.485,27.225,28.0,19.35,0.1262548,24.579,23.64,NASDAQ,2905.0,4484.0,25.485,27.13,2.47,10.85,2025-01-23T10:59:00.000+0000,4711000.0,1733259600
OVID,Ovid Therapeutics Inc.,1.1,-3.5088,-0.04,1.09,1.13,4.1,0.68,0.07811089,1.1544,1.92988,NASDAQ,149594.0,168501.0,1.12,1.14,-0.46,-2.39,2025-03-14T04:00:00.000+0000,71009900.0,1733259600
OVLY,Oak Valley Bancorp,30.96,-1.464,-0.46,30.96,31.7,32.06,22.91,0.258785662,27.8836,25.51125,NASDAQ,8943.0,11426.0,31.7,31.42,3.01,10.29,2025-01-17T21:00:00.000+0000,8358710.0,1733259600
OVTI,2573220,,,,,,,,0.0,0.0,0.0,NASDAQ,0.0,0.0,,,,0.0,2015-10-31T00:00:00.000+0000,0.0,1561759658
OWACX,Old Westbury All Cap Core,29.12,0.2065,0.06,29.12,29.12,29.12,22.55,3.764713243,28.049,26.36785,NASDAQ,0.0,0.0,29.12,29.060001,,,,129282735.0,1733274105
OWLSX,Old Westbury Large Cap Strategies,21.63,0.3712,0.08,21.63,21.63,21.63,16.63,25.714993933,21.009,19.78185,NASDAQ,0.0,0.0,21.63,21.55,,,,1188857787.0,1733274105
OWMBX,Old Westbury Municipal Bond,11.61,0.0862,0.01,11.61,11.61,11.68,11.34,4.148337997,11.5342,11.5186,NASDAQ,0.0,0.0,11.61,11.599999,,,,357307321.0,1733274105
OWSCX,1WS Credit Income Fund,19.6,0.0,0.0,19.6,19.6,19.64,18.83,0.0,19.4312,19.3884,NASDAQ,0.0,0.0,19.6,19.6,,,,0.0,1733274054
OWSMX,Old Westbury Small & Mid Cap Strategies,17.54,0.2286,0.04,17.54,17.54,17.54,14.56,9.401047771,17.031,16.26655,NASDAQ,0.0,0.0,17.54,17.5,,,,535977638.0,1733274105
OXAC,Oxbridge Acquisition Corp.,8.6,-14.3426,-1.44,7.94,9.9,17.5,7.91,0.03592177,10.866544,10.655743,NASDAQ,264561.0,35493.0,9.5,10.04,0.17,50.588235294117645,2023-08-21T04:00:00.000+0000,4176950.0,1691697600
OXACU,Oxbridge Acquisition Corp.,10.25,-6.9028,-0.76,10.25,13.87,13.87,10.0,0.042531729,10.6752,10.5474,NASDAQ,678.0,91.0,13.87,11.01,-0.326,-31.441717791411044,2023-03-31T00:00:00.000+0000,4149437.0,1691426273
OXACW,Oxbridge Acquisition Corp.,0.052,-1.8868,-0.001,0.0451,0.0601,0.0601,0.0451,0.0,0.0,0.0,NASDAQ,128335.0,0.0,0.0451,0.053,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1691697601
OXBR,Oxbridge Re Holdings Limited,3.63,-6.9231,-0.27,3.3,4.19,4.19,0.87,0.022601324,2.79364,2.095685,NASDAQ,138965.0,20565.0,4.19,3.9,-0.83,-4.37,2024-11-13T21:01:00.000+0000,6226260.0,1733259600
OXBRW,Oxbridge Re Holdings Limited,0.3899,55.96,0.1399,0.25,0.4,0.4,0.25,0.031569562,0.0,0.0,NASDAQ,50871.0,0.0,0.28,0.25,1.414,0.28,2023-03-31T00:00:00.000+0000,73938913.0,1733259600
OXLC,Oxford Lane Capital Corp.,5.25,0.0,0.0,5.24,5.26,5.78,4.82,1.8160065,5.2638,5.28545,NASDAQ,3772681.0,3848903.0,5.26,5.25,0.81,6.48,2025-01-24T13:30:00.000+0000,345906000.0,1733259600
OXLCI,Oxford Lane Capital Corp. 8.75% Notes due 2030,26.07,0.3078,0.08,26.07,26.08,26.1,25.1,9.01776942,25.89304,25.77632,NASDAQ,2584.0,16019.0,26.08,25.99,,,2025-01-24T13:00:00.000+0000,345906000.0,1733259600
OXLCL,Oxford Lane Capital Corp. 6.75% Notes due 2031,23.88,0.3361,0.08,23.765,23.91,24.68,22.6,8.26023528,24.22634,24.016605,NASDAQ,2843.0,2509.0,23.7908,23.8,0.0,,,75926352.0,1733259600
OXLCM,Oxford Lane Capital Corp.,24.9903,0.0412,0.0103,24.98,24.9906,25.3,24.57,0.466418959,24.98914,24.93315,NASDAQ,1309.0,5835.0,24.98,24.98,0.871,28.69150401836969,2024-07-29T12:30:00.000+0000,18664000.0,1719586733
OXLCN,Oxford Lane Capital Corp.,24.05,-0.4141,-0.1,24.05,24.08,24.5,22.88,8.3190393,24.23218,23.93816,NASDAQ,455.0,2541.0,24.08,24.15,0.871,27.61,2025-01-24T13:30:00.000+0000,75365797.0,1733259600
OXLCO,Oxford Lane Capital Corp.,23.0602,0.6996,0.1602,22.9,23.2199,23.47,21.5,7.976661541,22.94458,22.51504,NASDAQ,2671.0,1769.0,22.9,22.9,0.871,26.48,2025-01-24T13:30:00.000+0000,79232395.0,1733259600
OXLCP,Oxford Lane Capital Corp.,24.01,-0.4561,-0.11,24.01,24.02,24.16,22.82,8.30520306,24.02614,23.67795,NASDAQ,895.0,4038.0,24.02,24.12,0.871,27.57,2025-01-24T13:30:00.000+0000,75509625.0,1733259600
OXLCZ,Oxford Lane Capital Corp. 5.00% Notes due 2027,23.7501,0.0004,0.0001,23.75,23.8108,23.83,22.51,8.215302091,23.65138,23.372074,NASDAQ,2115.0,4819.0,23.8108,23.75,0.0,,,76206735.0,1733259600
OXSQ,Oxford Square Capital Corp.,2.64,-1.1236,-0.03,2.64,2.6899,3.29,2.62,0.179235408,2.8324,2.9992,NASDAQ,416430.0,494549.0,2.6899,2.67,-0.11,-24.0,2025-02-27T12:00:00.000+0000,67892200.0,1733259600
OXSQG,Oxford Square Capital Corp. 5.50% Notes due 2028,23.1275,-0.1403,-0.0325,23.1275,23.1275,23.49,21.88,0.183308889,23.17454,22.868135,NASDAQ,402.0,663.0,23.1275,23.16,0.0,,2022-12-31T00:00:00.000+0000,7837949.0,1733173200
OXSQL,Oxford Square Capital Corp. 6.50% NT 24,25.32,-0.0395,-0.01,25.32,25.32,25.34,24.158,0.18194595,25.13376,24.9084,NASDAQ,133.0,1555.0,25.32,25.33,0.819,30.915750915750916,2022-12-31T00:00:00.000+0000,7185859.0,1703105919
OXSQZ,Oxford Square Capital Corp. - 6,24.76,0.4462,0.11,24.76,24.769,24.86,23.69,0.18127212,24.64586,24.39066,NASDAQ,1685.0,1152.0,24.76,24.65,0.0,,2022-12-31T00:00:00.000+0000,7236279.0,1733259600
OXUS,Oxus Acquisition Corp.,12.5,38.4275,3.47,7.38,12.5,12.5,7.2,0.081901613,11.072778,10.92885,NASDAQ,10588.0,23295.0,7.42,9.03,-0.17,-73.52941176470588,2024-03-29T04:00:00.000+0000,6552129.0,1707339574
OXUSU,Oxus Acquisition Corp.,11.77,6.036,0.67,9.99,11.77,11.95,9.7,0.07510437,11.248,10.959242,NASDAQ,1017.0,301.0,10.03,11.1,0.0,0.0,2023-03-31T00:00:00.000+0000,6381000.0,1707339263
OXUSW,Oxus Acquisition Corp.,0.0801,-16.8224,-0.0162,0.0701,0.1299,0.1299,0.0701,0.000511118,0.0,0.0,NASDAQ,36498.0,0.0,0.0701,0.0963,0.0,0.0,2023-03-31T00:00:00.000+0000,6381000.0,1707339542
OYST,"Oyster Point Pharma, Inc.",11.17,0.0,0.0,11.12,11.2,13.45,3.46,0.0,11.0676,7.32305,NASDAQ,2088283.0,417562.0,11.16,11.17,0.0,0.0,,0.0,1672434004
OZEM,Roundhill GLP-1 & Weight Loss ETF,26.98,0.6716,0.18,26.82,27.03,29.21,24.51,0.048172736,27.4496,27.224323,NASDAQ,61332.0,34300.0,26.82,26.8,,,,1785498.0,1733259600
OZK,Bank OZK,48.32,-1.1254,-0.55,47.96,48.9559,52.36,37.43,5.48103424,45.1652,43.6477,NASDAQ,769327.0,1253812.0,48.78,48.87,6.08,7.95,2025-01-16T10:59:00.000+0000,113432000.0,1733259600
OZKAP,Bank OZK,17.17,-1.6609,-0.29,17.1,17.4664,19.88,15.11,5.51083964,18.32968,17.156775,NASDAQ,60876.0,33136.0,17.46,17.46,4.352,3.95,2025-01-16T10:59:00.000+0000,315033259.0,1733259600
OZON,Ozon Holdings PLC,11.6,0.0,0.0,11.29,12.59,12.59,11.29,2.422346997,11.6,11.6,NASDAQ,112254.0,0.0,12.52,11.6,-4.44,-2.6126126126126126,,208823017.0,1686144927
PAA,"Plains All American Pipeline, L.P.",18.57,1.42,0.26,18.24,18.58,19.17,14.46,13.06713333,17.3978,17.47665,NASDAQ,2616881.0,2640025.0,18.34,18.31,1.13,16.43,2025-02-07T13:30:00.000+0000,703669000.0,1733259600
PAAS,Pan American Silver Corp.,22.61,5.9513,1.27,21.59,22.835,26.05,12.16,8.20754305,22.547,19.90845,NASDAQ,2961358.0,3669263.0,21.62,21.34,-0.2,-113.05,2025-02-19T05:00:00.000+0000,363005000.0,1733259602
PABCX,PGIM Balanced Fund- Class C,18.95,0.0,0.0,18.95,18.95,18.95,15.98,1.00797125,18.6726,17.9912,NASDAQ,0.0,0.0,18.95,18.95,0.0,,,53191095.0,1733274054
PABD,iShares Paris-Aligned Climate MSCI World ex USA ETF,56.06,0.0186,0.6133,0.0,56.06,57.523,0.0,0.0,54.73914,53.716194,NASDAQ,6.0,1596.0,56.06,53.65,,,,896045.0,1733289478
PABFX,PGIM Balanced Fund,19.03,0.0,0.0,19.03,19.03,19.03,15.99,1.007971259,18.7318,18.04215,NASDAQ,0.0,0.0,19.03,19.03,0.0,,,52967486.0,1733274105
PABGX,T. Rowe Price Blue Chip Growth Fund Advisor Class,199.33,0.5448,1.08,199.33,199.33,199.33,140.93,99.950244818,189.775,175.7989,NASDAQ,0.0,0.0,199.33,198.25,42.713,4.67,,501431018.0,1733274105
PABU,iShares Paris-Aligned Climate MSCI USA ETF,66.5266,0.1103,0.0733,66.4168,66.55,66.55,50.14,2.018665388,64.12844,59.693073,NASDAQ,8066.0,80444.0,66.4168,66.4533,1.702706,39.07,,30343733.0,1733259600
PACB,"Pacific Biosciences of California, Inc.",1.83,-5.1813,-0.1,1.8,1.9099,10.65,1.16,0.50117112,1.908,2.2351,NASDAQ,7686740.0,9672290.0,1.9,1.93,-1.46,-1.25,2025-02-13T10:59:00.000+0000,273864000.0,1733259600
PACIX,"Columbia Fds Srs Tr, Columbia Convertible Securities Fund Class A",22.61,-0.2207,-0.05,22.61,22.61,22.7,19.28,1.079394504,21.692,20.74125,NASDAQ,0.0,0.0,22.61,22.66,10.933,2.07,,47739695.0,1733274105
PACJX,Putnam Retirement Advantage 2055 Fund,12.98,0.1543,0.02,12.98,12.98,12.98,10.22,0.010221789,12.6258,11.88835,NASDAQ,0.0,0.0,12.98,12.959999,0.0,,,787503.0,1733274054
PACLX,T. Rowe Price Capital Appreciation Fund Advisor Class,38.36,0.0,0.0,38.36,38.36,38.36,32.92,39.521923057,37.7092,36.0147,NASDAQ,0.0,0.0,38.36,38.36,5.772,6.65,,1030289965.0,1733274105
PACOX,T. Rowe Price U.S. Equity Research Fund,60.0,0.0834,0.05,60.0,60.0,60.0,44.62,1.52045394,57.88,54.0432,NASDAQ,0.0,0.0,60.0,59.95,11.003,5.45,,25340899.0,1733274054
